"","id","name","birthdate","height","weight","season","rating","minutes","total_shots","target_shots","player_goals","total_passes","key_passes","accuracy_passes","tackles","total_duels","won_duels","total_dribbles","won_dribbles","fouls_drawn","fouls_comitted","yellow","red","yellowred"
"13316",115030,"M. Novakovič","1979-05-18","193 cm","77 kg","2010",NA,3941,0,0,27,0,0,0,0,0,0,0,0,0,0,5,0,0
"13317",105507,"R. Kronaveter","1986-12-07","187 cm","80 kg","2017-2018",NA,1454,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0
"13318",788,"Ž. Celar","1999-03-14","186 cm","82 kg","2022",6.54642833333333,2669,65,34,16,331,24,16,6,175,69,18,9,22,19,3,0,0
"13319",90682,"M. Brečko","1984-05-01","178 cm","70 kg","2010",NA,4338,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"13320",30865,"J. Kurtič","1989-01-10","186 cm","88 kg","2020",7.0122058,5114,58,15,5,2735,36,300,79,474,247,29,24,77,100,13,0,1
"13321",29,"J. Oblak","1993-01-07","188 cm","87 kg","2023",7.17515625,5192,0,0,0,1149,0,55,0,16,15,1,1,3,0,1,0,0
"13322",109714,"D. Petrovič","1998-01-12","179 cm","78 kg","2022",6.525,195,3,1,0,89,0,16,3,22,9,0,0,0,6,1,0,0
"13323",109724,"Ž. Karničnik","1994-09-18",NA,NA,"2023",7.05,3637,5,1,4,492,6,41,20,78,45,8,6,8,7,8,0,0
"13324",30442,"V. Belec","1990-06-06","192 cm","84 kg","2018",NA,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13325",105299,"Boban Jović","1991-06-25","178 cm","69 kg","2018",NA,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13326",80107,"Matic Črnic","1992-06-12","174 cm","72 kg","2018",NA,1479,0,0,6,0,0,0,0,0,0,0,0,0,0,3,1,0
"13327",56025,"A. Čerin","1999-07-16","180 cm","77 kg","2022",6.77037,3828,19,11,5,1295,31,66,38,242,96,27,13,28,65,9,0,0
"13328",28325,"M. Blažič","1993-05-08","185 cm","78 kg","2022",6.77388866666667,2789,11,5,3,1514,1,128,10,135,81,0,0,20,18,4,1,0
"13329",109887,"D. Brekalo","1998-12-03","188 cm",NA,"2023",7.157619,2580,18,4,4,1646,4,114,33,205,124,8,6,26,22,5,0,0
"13330",53702,"Bojan Jokić","1986-05-17","176 cm","77 kg","2020",6.8104165,2662,5,2,1,1160,19,111,26,166,83,9,6,24,46,11,1,0
"13331",31074,"L. Krajnc","1994-09-19","187 cm","86 kg","2020",6.8,1925,9,4,2,308,0,27,4,63,31,1,0,0,7,3,0,0
"13332",15389,"S. Živec","1991-04-02","178 cm","70 kg","2020",6.6,874,0,0,0,15,1,6,0,11,4,2,1,2,4,0,0,0
"13333",82403,"S. Karič","1998-03-07",NA,NA,"2020",NA,2936,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0
"13334",1155,"K. Kampl","1990-10-09","178 cm","66 kg","2018",6.99685166666667,3567,48,18,3,1549,62,236,33,245,119,48,34,12,37,6,0,0
"13335",56025,"A. Čerin","1999-07-16","180 cm","77 kg","2020",6.69999966666667,3451,13,7,2,910,14,117,28,129,55,9,5,11,21,10,0,0
"13336",109887,"D. Brekalo","1998-12-03","188 cm",NA,"2022",6.920833,3352,13,4,3,1560,8,84,36,234,131,13,8,25,27,6,0,0
"13337",1315,"P. Stojanović","1995-10-07","178 cm","72 kg","2022",6.54024666666667,2359,8,4,1,1042,30,111,49,207,100,51,24,20,19,9,0,0
"13338",105576,"Mitja Viler","1986-09-01","181 cm","78 kg","2018",NA,3256,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
"13339",119780,"B. Kramer","1996-06-01","191 cm","87 kg","2020",6.735294,2014,30,16,7,244,7,12,4,231,110,30,15,22,23,8,0,1
"13340",114776,"R. Koren","1980-09-20","175 cm","68 kg","2010-2011",NA,5119,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0
"13341",1155,"K. Kampl","1990-10-09","178 cm","66 kg","2018",6.99685166666667,3567,48,18,3,1549,62,236,33,245,119,48,34,12,37,6,0,0
"13342",30918,"J. Balkovec","1994-09-09","185 cm","74 kg","2018",NA,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
"13343",1369,"M. Zajc","1994-07-01","180 cm","76 kg","2020",6.8446905,2941,33,13,5,1346,29,146,34,304,133,66,37,39,43,5,0,0
"13344",51005,"Antonio Mlinar Delamea","1991-06-10","182 cm","73 kg","2018",6.688235,1606,3,0,0,513,1,85,14,152,82,2,1,10,25,8,1,0
"13345",105580,"A. Dervišević","1992-07-04","195 cm","86 kg","2018",NA,3648,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0
"13346",53519,"M. Mevlja","1990-06-12","190 cm","83 kg","2022",6.5375,668,0,0,0,236,0,51,4,23,17,0,0,3,1,2,0,0
"13347",51085,"A. Struna","1990-08-04","188 cm","81 kg","2018",6.5,1126,0,0,1,56,0,77,0,10,0,0,0,0,5,6,0,0
"13348",56027,"L. Zahović","1995-11-15","177 cm","63 kg","2018",NA,3712,0,0,19,0,0,0,0,0,0,0,0,0,0,7,0,0
"13349",109724,"Ž. Karničnik","1994-09-18",NA,NA,"2022",6.583333,3229,1,0,0,220,1,28,12,45,27,2,1,7,7,2,1,0
"13350",30950,"M. Boben","1994-02-26","191 cm","83 kg","2018",NA,842,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13351",19041,"J. Gorenc Stankovič","1996-01-14","190 cm","78 kg","2020",6.8941665,3250,20,5,4,1362,15,43,42,394,244,20,10,49,55,11,0,0
"13352",36845,"H. Vučkić","1992-08-21","186 cm","78 kg","2020",6.5849355,1212,16,9,5,242,11,61,4,106,40,9,4,14,18,1,0,0
"13353",109939,"I. Vekič","1998-05-06","192 cm","88 kg","2024",7.2,90,0,0,0,27,0,17,0,2,1,0,0,1,0,0,0,0
"13354",53719,"L. Bizjak","1993-11-12","184 cm","79 kg","2020",6.735714,1592,5,3,11,69,5,32,1,41,10,5,3,1,9,3,0,0
"13355",109691,"D. Tijanič","1997-07-16","174 cm",NA,"2022",6.9788885,3257,21,12,6,1072,19,82,31,172,94,43,22,25,13,2,0,0
"13356",28325,"M. Blažič","1993-05-08","185 cm","78 kg","2018",NA,3155,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0
"13357",111917,"A. Matko","2000-03-29",NA,NA,"2023",NA,2509,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0
"13358",135273,"D. Šturm","1999-01-04",NA,NA,"2024",7.7,80,3,2,0,18,1,13,4,11,7,2,1,2,2,1,0,0
"13359",15300,"Roman Bezjak","1989-02-21","179 cm","73 kg","2020",6.556944,1240,7,4,1,124,10,76,11,46,11,6,3,9,27,5,1,0
"13360",37135,"T. Matavž","1989-01-13","188 cm","81 kg","2018",6.7041665,1597,38,16,11,100,11,109,2,171,59,17,6,9,12,0,0,0
"13361",40536,"D. Bohar","1991-10-18","172 cm","69 kg","2018",NA,2612,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0
"13362",21099,"Rene Krhin","1990-05-21","189 cm","80 kg","2020",6.699107,980,2,0,0,335,2,92,8,41,25,8,5,13,7,0,0,0
"13363",51085,"A. Struna","1990-08-04","188 cm","81 kg","2018",6.5,1126,0,0,1,56,0,77,0,10,0,0,0,0,5,6,0,0
"13364",109744,"A. Vetrih","1990-09-16","181 cm","76 kg","2018",6.7,1489,0,0,5,29,1,91,0,10,5,0,0,1,1,7,1,0
"13365",37135,"T. Matavž","1989-01-13","188 cm","81 kg","2020",8.2,1750,3,1,13,14,2,77,1,0,0,0,0,0,0,1,0,0
"13366",22099,"R. Berić","1991-06-17","188 cm","83 kg","2018",6.829545,1799,38,20,12,144,8,127,5,190,72,16,6,24,35,0,0,0
"13367",14299,"E. Janža","1993-06-21","175 cm","76 kg","2020",NA,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"13368",7591,"S. Lovrić","1998-03-28","180 cm","70 kg","2021",7.119354,3795,38,13,10,1451,45,39,44,274,138,63,38,49,37,6,0,0
"13369",48406,"D. Črnigoj","1995-11-18","188 cm","70 kg","2020",6.78682275,2105,27,14,5,662,24,91,36,253,114,40,23,22,47,7,0,0
"13370",51085,"A. Struna","1990-08-04","188 cm","81 kg","2020",6.8607635,2210,5,1,1,1081,2,144,12,105,48,1,0,15,33,9,0,0
"13371",31074,"L. Krajnc","1994-09-19","187 cm","86 kg","2018",6.666666,883,3,1,0,303,1,79,8,60,42,3,3,4,5,3,0,0
"13372",56026,"A. Šporar","1994-02-27","186 cm","82 kg","2023",6.89349175,2253,44,24,16,418,18,33,4,209,89,24,12,23,20,4,0,0
"13373",31028,"L. Štulac","1994-09-26","175 cm","70 kg","2020",7.0794115,3320,47,17,3,1934,74,76,52,214,128,23,19,34,29,4,0,0
"13374",109685,"R. Požeg Vancaš","1994-03-15","174 cm",NA,"2018",NA,2401,0,0,14,0,0,0,0,0,0,0,0,0,0,8,0,0
"13375",30918,"J. Balkovec","1994-09-09","185 cm","74 kg","2021",6.703448,2042,14,7,1,1006,19,28,19,97,43,9,5,11,14,4,0,0
"13376",105571,"B. Vrhovec","1992-02-20","179 cm","73 kg","2020",6.3,1977,0,0,1,4,0,2,0,1,0,0,0,0,0,6,0,1
"13377",109714,"D. Petrovič","1998-01-12","179 cm","78 kg","2020",6.55520825,2589,5,3,0,1346,24,147,36,271,122,8,4,38,42,6,0,0
"13378",109939,"I. Vekič","1998-05-06","192 cm","88 kg","2021",4.9666665,1265,0,0,0,82,0,17,0,2,1,0,0,1,2,2,1,0
"13379",1369,"M. Zajc","1994-07-01","180 cm","76 kg","2018",6.6525,2506,69,16,8,651,28,163,8,215,78,64,38,15,29,4,0,1
"13380",2183,"B. Verbič","1993-11-27","179 cm","70 kg","2020",6.53125,2061,25,10,5,357,11,120,15,149,62,44,18,50,33,3,0,0
"13381",89035,"D. Klinar","1992-02-21","178 cm","73 kg","2017",NA,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"13382",97866,"M. Milec","1991-09-20","174 cm","68 kg","2020",NA,998,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"13383",833,"J. Bijol","1999-02-05","190 cm","85 kg","2024",NA,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13384",14299,"E. Janža","1993-06-21","175 cm","76 kg","2018",NA,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
"13385",48406,"D. Črnigoj","1995-11-18","188 cm","70 kg","2022",6.640476,1506,18,11,3,582,15,42,24,155,70,33,11,17,20,3,0,0
"13386",109733,"M. Kavčič","1997-07-11",NA,NA,"2024",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13387",29,"J. Oblak","1993-01-07","188 cm","87 kg","2022",6.85625,4595,0,0,0,1043,0,56,1,12,12,1,1,6,0,2,0,0
"13388",2148,"R. Rotman","1989-03-19","187 cm","80 kg","2018",6.59772666666667,2589,4,1,0,950,11,255,8,144,74,9,5,11,26,11,1,0
"13389",109744,"A. Vetrih","1990-09-16","181 cm","76 kg","2017-2018",NA,2893,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0
"13390",48406,"D. Črnigoj","1995-11-18","188 cm","70 kg","2018",NA,2187,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0
"13391",131309,"N. Žugelj","2000-05-23",NA,NA,"2023",6.6792205,1572,27,12,3,254,9,18,11,113,44,43,17,10,13,4,0,0
"13392",56025,"A. Čerin","1999-07-16","180 cm","77 kg","2023",6.85302075,3260,24,13,4,1743,34,145,52,291,123,33,21,18,52,2,0,0
"13393",2183,"B. Verbič","1993-11-27","179 cm","70 kg","2018",6.33238066666667,4000,21,10,15,307,8,240,4,215,82,51,19,30,31,10,0,0
"13394",1315,"P. Stojanović","1995-10-07","178 cm","72 kg","2020",6.997,4616,12,2,1,1619,38,245,84,291,148,90,48,21,45,14,0,0
"13395",91662,"N. Pečnik","1986-01-03","189 cm","83 kg","2010",NA,505,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"13396",56025,"A. Čerin","1999-07-16","180 cm","77 kg","2020",6.69999966666667,3451,13,7,2,910,14,117,28,129,55,9,5,11,21,10,0,0
"13397",116233,"A. Radosavljevič","1979-04-25","180 cm","79 kg","2010",NA,4139,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0
"13398",53702,"Bojan Jokić","1986-05-17","176 cm","77 kg","2018",6.790476,3550,6,2,1,611,14,69,17,148,76,13,10,11,22,10,1,0
"13399",109771,"Ž. Rogelj","1999-11-25","175 cm","79 kg","2022",6.596296,1720,11,6,3,518,12,12,27,150,69,54,29,7,8,3,0,0
"13400",14299,"E. Janža","1993-06-21","175 cm","76 kg","2020",NA,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"13401",109797,"G. Sikošek","1994-02-13","176 cm",NA,"2018",NA,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"13402",2183,"B. Verbič","1993-11-27","179 cm","70 kg","2023",6.56527766666667,1309,13,5,4,333,14,25,16,174,75,42,21,26,26,5,0,0
"13403",56024,"G. Sorčan","1996-03-05","188 cm","80 kg","2017-2018",NA,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13404",109688,"N. Kouter","1993-12-19","170 cm","67 kg","2020",6.475,3425,2,0,7,85,2,28,1,21,11,4,3,6,7,9,0,0
"13405",265817,"N. Gradišar","2002-08-06",NA,NA,"2023",NA,1791,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0
"13406",37135,"T. Matavž","1989-01-13","188 cm","81 kg","2018",6.7041665,1597,38,16,11,100,11,109,2,171,59,17,6,9,12,0,0,0
"13407",1369,"M. Zajc","1994-07-01","180 cm","76 kg","2020",6.8446905,2941,33,13,5,1346,29,146,34,304,133,66,37,39,43,5,0,0
"13408",28471,"D. Trajkovski","1992-04-14","175 cm","65 kg","2018",NA,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"13409",56026,"A. Šporar","1994-02-27","186 cm","82 kg","2018",6.75,3622,1,1,34,18,0,66,0,13,6,1,0,2,2,6,0,1
"13410",109700,"M. Lotrič","1994-09-03",NA,NA,"2017-2018",NA,790,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
"13411",51085,"A. Struna","1990-08-04","188 cm","81 kg","2020",6.8607635,2210,5,1,1,1081,2,144,12,105,48,1,0,15,33,9,0,0
"13412",128029,"L. Tičić","2000-10-25",NA,NA,"2024",6.2,44,0,0,0,7,1,4,0,4,0,0,0,0,1,0,0,0
"13413",1369,"M. Zajc","1994-07-01","180 cm","76 kg","2020",6.8446905,2941,33,13,5,1346,29,146,34,304,133,66,37,39,43,5,0,0
"13414",109744,"A. Vetrih","1990-09-16","181 cm","76 kg","2018",6.7,1489,0,0,5,29,1,91,0,10,5,0,0,1,1,7,1,0
"13415",109723,"Elvedin Džinić","1985-08-25","186 cm","80 kg","2010",NA,1911,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
"13416",30442,"V. Belec","1990-06-06","192 cm","84 kg","2020",6.692647,3510,0,0,0,828,1,19,0,8,7,0,0,2,0,3,0,0
"13417",40469,"N. Mitrovič","1992-10-15","193 cm","90 kg","2018",NA,3681,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
"13418",105803,"M. Jurčević","1995-06-01",NA,NA,"2020",6.658333,1899,1,1,0,183,8,28,12,45,22,3,2,3,10,4,0,0
"13419",1315,"P. Stojanović","1995-10-07","178 cm","72 kg","2020",6.997,4616,12,2,1,1619,38,245,84,291,148,90,48,21,45,14,0,0
"13420",30434,"J. Iličić","1988-01-29","190 cm","79 kg","2020",7.28199716666667,3786,91,45,16,1888,134,196,31,568,281,244,139,155,49,10,0,0
"13421",289513,"M. Turk","2003-08-21","190 cm",NA,"2020",NA,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13422",833,"J. Bijol","1999-02-05","190 cm","85 kg","2020",6.63935166666667,3653,13,2,0,1097,11,260,40,212,121,6,4,14,33,12,0,1
"13423",30865,"J. Kurtič","1989-01-10","186 cm","88 kg","2020",7.0122058,5114,58,15,5,2735,36,300,79,474,247,29,24,77,100,13,0,1
"13424",105571,"B. Vrhovec","1992-02-20","179 cm","73 kg","2018",NA,2843,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0
"13425",30442,"V. Belec","1990-06-06","192 cm","84 kg","2021",7.497826,2160,0,0,0,516,0,24,0,3,2,0,0,1,1,2,0,0
"13426",40218,"Matej Pučko","1993-10-06","176 cm","68 kg","2018",NA,1980,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0
"13427",21099,"Rene Krhin","1990-05-21","189 cm","80 kg","2010",NA,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13428",109797,"G. Sikošek","1994-02-13","176 cm",NA,"2022",6.6,2917,0,0,1,138,2,16,11,41,21,1,0,7,4,10,0,1
"13429",97866,"M. Milec","1991-09-20","174 cm","68 kg","2022",6.3,2216,0,0,1,1,0,0,0,1,0,0,0,0,0,7,0,1
"13430",7591,"S. Lovrić","1998-03-28","180 cm","70 kg","2024",NA,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13431",40469,"N. Mitrovič","1992-10-15","193 cm","90 kg","2017-2018",NA,2340,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"13432",26670,"M. Kotnik","1990-07-23","190 cm","88 kg","2017",NA,3286,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"13433",102854,"J. Matjašič","1992-05-31","172 cm","68 kg","2018",NA,3247,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0
"13434",19041,"J. Gorenc Stankovič","1996-01-14","190 cm","78 kg","2023",6.882391,3413,25,10,6,1341,15,102,76,490,265,16,8,57,57,7,1,0
"13435",109744,"A. Vetrih","1990-09-16","181 cm","76 kg","2020",6.78148125,2274,11,7,1,1540,17,76,122,452,232,10,6,37,103,9,0,0
"13436",40469,"N. Mitrovič","1992-10-15","193 cm","90 kg","2020",6.9,1172,0,0,5,13,0,13,2,2,2,0,0,0,0,2,0,0
"13437",105573,"Jasmin Handanovič","1978-01-28","196 cm","98 kg","2010-2011",NA,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"13438",56025,"A. Čerin","1999-07-16","180 cm","77 kg","2020",6.69999966666667,3451,13,7,2,910,14,117,28,129,55,9,5,11,21,10,0,0
"13439",105575,"Marko Šuler","1983-03-09","186 cm","79 kg","2010",NA,4962,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,1
"13440",315187,"M. Ilenič","2004-12-26","178 cm","71 kg","2024",6.6714285,543,3,1,0,219,3,27,6,51,20,7,2,7,9,2,0,0
"13441",30442,"V. Belec","1990-06-06","192 cm","84 kg","2022",NA,3670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13442",30950,"M. Boben","1994-02-26","191 cm","83 kg","2018",NA,842,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13443",48406,"D. Črnigoj","1995-11-18","188 cm","70 kg","2020",6.78682275,2105,27,14,5,662,24,91,36,253,114,40,23,22,47,7,0,0
"13444",109771,"Ž. Rogelj","1999-11-25","175 cm","79 kg","2021",6.455645,2694,15,7,1,717,24,23,29,195,71,63,23,12,12,6,0,0
"13445",50002,"N. Skubic","1989-06-13","177 cm","67 kg","2018",7.0370965,3781,12,8,3,1172,36,170,33,237,156,16,12,56,15,7,1,0
"13446",29,"J. Oblak","1993-01-07","188 cm","87 kg","2021",6.78824533333333,4911,1,0,0,1243,0,40,0,23,22,2,2,8,0,1,0,0
"13447",80203,"Dalibor Stevanovič","1984-09-27","183 cm","75 kg","2010",NA,1748,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0
"13448",1315,"P. Stojanović","1995-10-07","178 cm","72 kg","2018",6.697222,3278,2,0,0,238,8,133,20,119,66,13,8,10,14,13,0,2
"13449",105866,"G. Dobrovoljc","1993-01-27","183 cm","79 kg","2018",NA,3466,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,1
"13450",56027,"L. Zahović","1995-11-15","177 cm","63 kg","2021",6.87647,1995,19,12,11,241,8,11,5,86,29,6,2,16,21,2,0,0
"13451",131309,"N. Žugelj","2000-05-23",NA,NA,"2024",7.5,226,2,1,1,67,3,19,1,15,8,3,1,3,1,0,0,0
"13452",30559,"V. Birsa","1986-08-07","184 cm","83 kg","2018",6.5099998,2123,26,5,3,424,23,437,6,113,35,16,10,9,14,6,0,0
"13453",788,"Ž. Celar","1999-03-14","186 cm","82 kg","2022",6.54642833333333,2669,65,34,16,331,24,16,6,175,69,18,9,22,19,3,0,0
"13454",30865,"J. Kurtič","1989-01-10","186 cm","88 kg","2018",7.1266665,3641,74,14,6,1268,42,172,20,403,206,41,29,59,42,10,0,0
"13455",109684,"Ž. Zaletel","1999-09-16","185 cm","80 kg","2023",7.026315,1648,8,3,1,1104,3,51,15,139,77,7,5,24,12,1,0,0
"13456",91457,"J. Mlakar","1998-10-23","183 cm","78 kg","2021",7.046666,1932,25,15,8,212,14,10,7,69,30,8,4,8,8,1,0,0
"13457",97866,"M. Milec","1991-09-20","174 cm","68 kg","2022",6.3,2216,0,0,1,1,0,0,0,1,0,0,0,0,0,7,0,1
"13458",30738,"B. Cesar","1982-07-09","191 cm","89 kg","2018",6.7778845,1959,5,2,2,458,1,167,11,105,64,2,2,10,19,8,1,0
"13459",289513,"M. Turk","2003-08-21","190 cm",NA,"2023",NA,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13460",48406,"D. Črnigoj","1995-11-18","188 cm","70 kg","2018",NA,2187,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0
"13461",28325,"M. Blažič","1993-05-08","185 cm","78 kg","2020",6.74027775,4288,4,3,0,1341,6,247,17,117,50,2,2,7,28,9,0,1
"13462",118015,"M. Mavrič","1979-01-29","187 cm","85 kg","2010-2011",NA,3345,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0
"13463",109740,"T. Horvat","1999-03-24","176 cm","69 kg","2022",6.85590266666667,3176,46,30,5,1123,69,70,34,324,126,99,53,25,39,0,0,0
"13464",61149,"K. Bajrič","1994-12-20","189 cm","83 kg","2018",NA,3330,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0
"13465",109685,"R. Požeg Vancaš","1994-03-15","174 cm",NA,"2018",NA,2401,0,0,14,0,0,0,0,0,0,0,0,0,0,8,0,0
"13466",109688,"N. Kouter","1993-12-19","170 cm","67 kg","2020",6.475,3425,2,0,7,85,2,28,1,21,11,4,3,6,7,9,0,0
"13467",1369,"M. Zajc","1994-07-01","180 cm","76 kg","2024",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13468",60138,"M. Poplatnik","1992-07-15","178 cm","69 kg","2024",6.2,10,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0
"13469",98673,"S. Vuk","1989-09-15","180 cm","78 kg","2018",6.766666,983,12,5,4,46,3,66,1,27,12,2,2,2,4,2,0,0
"13470",29,"J. Oblak","1993-01-07","188 cm","87 kg","2020",7.0305788,6390,0,0,0,1547,1,109,0,29,26,1,1,12,0,0,0,0
"13471",53519,"M. Mevlja","1990-06-12","190 cm","83 kg","2020",6.9657685,5009,12,5,4,2367,5,227,42,309,186,13,7,44,45,7,0,0
"13472",21645,"J. Repas","1997-03-19","171 cm","68 kg","2024",6.3,46,0,0,0,11,0,9,0,7,1,2,0,1,1,0,0,0
"13473",15300,"Roman Bezjak","1989-02-21","179 cm","73 kg","2018",NA,3040,0,0,11,0,0,0,0,0,0,0,0,0,0,7,1,0
"13474",53582,"D. Popovič","1989-10-15","187 cm","77 kg","2020",6.8166665,771,7,3,1,485,10,116,7,53,30,7,6,20,11,1,1,0
"13475",1369,"M. Zajc","1994-07-01","180 cm","76 kg","2018",6.6525,2506,69,16,8,651,28,163,8,215,78,64,38,15,29,4,0,1
"13476",30442,"V. Belec","1990-06-06","192 cm","84 kg","2020",6.692647,3510,0,0,0,828,1,19,0,8,7,0,0,2,0,3,0,0
"13477",2183,"B. Verbič","1993-11-27","179 cm","70 kg","2020",6.53125,2061,25,10,5,357,11,120,15,149,62,44,18,50,33,3,0,0
"13478",30442,"V. Belec","1990-06-06","192 cm","84 kg","2018",NA,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13479",7761,"R. Rep","1990-06-20","177 cm","73 kg","2020",6.50689633333333,2878,43,24,8,875,34,31,20,231,98,33,17,43,39,9,0,0
"13480",109724,"Ž. Karničnik","1994-09-18",NA,NA,"2024",6.9,90,0,0,0,38,0,32,3,11,3,0,0,0,1,0,0,0
"13481",53702,"Bojan Jokić","1986-05-17","176 cm","77 kg","2020",6.8104165,2662,5,2,1,1160,19,111,26,166,83,9,6,24,46,11,1,0
"13482",109771,"Ž. Rogelj","1999-11-25","175 cm","79 kg","2020",6.425,2420,13,8,3,611,31,19,23,181,64,48,18,17,23,5,0,1
"13483",278556,"S. Kuzmić","2004-01-16","183 cm","75 kg","2024",6.9,88,0,0,0,25,0,20,4,13,6,0,0,1,4,0,0,0
"13484",40417,"U. Korun","1987-05-25","188 cm","79 kg","2020",NA,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"13485",119780,"B. Kramer","1996-06-01","191 cm","87 kg","2022",6.545454,256,7,3,2,40,1,2,3,26,16,3,3,2,3,2,0,0
"13486",105582,"A. Pihler","1994-01-15","183 cm","75 kg","2018",NA,2580,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,2
"13487",30442,"V. Belec","1990-06-06","192 cm","84 kg","2020",6.692647,3510,0,0,0,828,1,19,0,8,7,0,0,2,0,3,0,0
"13488",105579,"M. Kramarič","1997-11-14","178 cm","72 kg","2018",NA,572,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"13489",30767,"R. Vodišek","1998-12-05","187 cm","83 kg","2018",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13490",1315,"P. Stojanović","1995-10-07","178 cm","72 kg","2021",6.480303,3196,7,4,1,1379,35,59,96,379,186,94,53,23,45,10,0,1
"13491",21645,"J. Repas","1997-03-19","171 cm","68 kg","2020",NA,2306,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0
"13492",30559,"V. Birsa","1986-08-07","184 cm","83 kg","2010",NA,3850,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0
"13493",29,"J. Oblak","1993-01-07","188 cm","87 kg","2020",7.0305788,6390,0,0,0,1547,1,109,0,29,26,1,1,12,0,0,0,0
"13494",40469,"N. Mitrovič","1992-10-15","193 cm","90 kg","2020",6.9,1172,0,0,5,13,0,13,2,2,2,0,0,0,0,2,0,0
"13495",17789,"T. Elšnik","1998-04-29","178 cm","65 kg","2022",6.2,3266,0,0,9,9,0,7,0,6,0,0,0,0,2,2,0,0
"13496",119780,"B. Kramer","1996-06-01","191 cm","87 kg","2022",6.545454,256,7,3,2,40,1,2,3,26,16,3,3,2,3,2,0,0
"13497",51222,"A. Ivačič","1993-12-29","188 cm","82 kg","2023",6.533333,1530,0,0,0,450,0,25,0,8,6,0,0,0,0,0,0,0
"13498",30738,"B. Cesar","1982-07-09","191 cm","89 kg","2010",NA,4140,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,2
"13499",30434,"J. Iličić","1988-01-29","190 cm","79 kg","2020",7.28199716666667,3786,91,45,16,1888,134,196,31,568,281,244,139,155,49,10,0,0
